,Cliente_ID
89525,1727850
89526,4551616
89527,569217
89528,1694359
89529,2150459
89530,2411007
89531,4516686
89532,432023
89533,557162
89534,569220
89535,873089
89536,1366203
89537,1602592
89538,2154571
89539,2161475
89540,4105391
89541,4443324
89542,4450915
89543,4460753
89544,4522709
89545,4538321
89546,4644132
89548,330877
89549,429392
89550,1091021
89551,569225
89552,1970599
89553,2155095
89554,2416280
89555,176474
89556,569229
89557,642512
89558,740858
89559,1401239
89560,1447758
89561,2003525
89562,2113353
89563,4218086
89564,352383
89565,352432
89566,569232
89567,873026
89568,873053
89569,886538
89570,1270810
89571,1466470
89572,2460542
89573,4296734
89574,4368759
89575,1957908
89576,2124371
89577,2154934
89578,2399825
89579,4388132
89580,429385
89581,557115
89582,1094627
89583,1254936
89584,4388135
89585,4409902
89586,4426747
89587,4431103
89588,4464523
89589,4472120
89590,4549850
89591,4578702
89592,4581719
89593,4600729
89594,4640244
89595,4641655
89596,4664223
89597,1022608
89598,1079708
89599,1247154
89600,1522614
89601,1630904
89602,2284042
89603,4250154
89604,4297676
89605,4319466
89606,4332555
89607,4424727
89608,4564300
89609,4583391
89610,4587292
89611,4595603
89612,4595637
89613,4605503
89614,4606721
89615,4613203
89616,4613478
89617,4619054
89618,4641277
89619,4669038
89620,4669047
89621,4675159
89622,4676634
89623,4687907
89624,9741773
89625,352106
89626,642284
89627,1079855
89628,2154497
89629,2432040
89630,4358779
89631,4587285
89632,4677204
89633,4700195
89634,4705085
89635,647671
89636,648516
89637,672692
89638,751400
89639,1282703
89640,1385751
89641,4105252
89642,4346216
89643,4428192
89644,4596033
89645,4705023
89646,4708475
89647,4708479
89648,350707
89649,350774
89650,350859
89651,1999119
89652,2477104
89653,4577108
89654,43489
89655,347744
89656,1005860
89657,1173941
89658,1210061
89659,1254574
89660,1719779
89661,2233318
89662,4610985
89663,869139
89664,9712088
89665,4194532
89666,4387002
89667,1934187
89668,4387006
89669,330863
89670,330892
89671,352665
89672,352839
89673,1262362
89674,2331882
89675,4339460
89676,4433915
89677,4448657
89678,568986
89679,938548
89680,4186234
89681,4517423
89682,4552358
89683,600274
89684,721174
89685,886580
89686,1799286
89687,2329556
89688,4475623
89689,4488915
89690,353010
89691,600286
89692,4222165
89693,4634307
89694,1094648
89695,1366249
89696,1799857
89697,4176828
89698,4464950
89699,4522184
89700,1122010
89701,2138343
89702,4513821
89703,142174
89704,327949
89705,1122008
89706,1722273
89707,1874498
89708,2146128
89709,2170317
89710,2180437
89711,2181005
89712,2300577
89713,4217106
89714,4319475
89715,4411820
89716,4464913
89718,4641691
89719,4648723
89720,4710046
89721,4714891
89722,4720946
89723,557252
89724,1108612
89725,1201446
89726,2003531
89727,2492617
89728,4180186
89729,4349451
89730,4428292
89731,4428300
89732,4542602
89733,4573356
89734,4578585
89735,4587106
89736,4587255
89737,4587265
89738,4587270
89739,4587271
89740,4587352
89741,4588589
89742,4589631
89743,4590592
89744,4593581
89745,4595436
89746,4595541
89747,4598421
89748,4598427
89749,4598567
89750,4598659
89751,4598762
89752,4603003
89753,4604027
89754,4605801
89755,4605817
89756,4606618
89757,4606624
89758,4606731
89759,4610952
89760,4612914
89761,4624499
89762,4640221
89763,4647100
89764,4657337
89765,4659671
89766,4671678
89767,4674117
89768,4674119
89769,4675006
89770,4705779
89771,4705790
89772,4708477
89773,4708478
89774,4708828
89775,4708832
89776,4708838
89777,4710055
89778,4710062
89779,4710137
89780,1106838
89781,1202896
89782,1282716
89783,1298802
89784,2182564
89785,4514780
89786,4518109
89787,4629169
89788,4708849
89789,330479
89790,430864
89791,871643
89792,1431512
89793,1449553
89794,1925013
89795,2255588
89796,4190621
89797,4542706
89798,4706251
89799,4710161
89800,4710926
89801,95435
89804,1350631
89805,1548230
89806,2146534
89807,2159675
89808,4387084
89809,4646811
89810,4705068
89811,4705932
89812,4708778
89813,4716419
89814,501402
89815,501507
89816,556604
89817,1027808
89818,4333702
89819,4387068
89820,853903
89821,888819
89822,927626
89823,4387035
89824,350732
89825,4387032
89826,4513876
89827,4699661
89828,4303520
89829,4387041
89830,600084
89831,1251800
89832,1889411
89833,601808
89834,1110797
89835,1198596
89836,1234777
89837,640479
89838,1580019
89839,553923
89840,642181
89841,905379
89842,1811267
89843,1930884
89844,2259262
89845,4251974
89846,4309654
89847,4387092
89848,4464931
89849,4526954
89850,4675738
89851,4705097
89852,4710878
89853,4714893
89854,1640802
89855,2493614
89856,4587100
89857,4587250
89858,4587361
89859,4591438
89860,4595411
89861,4595424
89862,4596118
89863,4598416
89864,4598671
89865,4600727
89866,4604035
89867,4604040
89868,4605814
89869,4606622
89870,4608786
89871,4611736
89872,4637777
89873,4643803
89874,4647134
89875,4668821
89876,4678477
89877,4685023
89878,4685074
89879,4700171
89880,4718973
99919,44881
99920,321985
99921,322085
99922,322094
99923,324197
99924,324203
99925,324219
99926,324227
99927,324244
99928,324254
99929,324259
99930,324303
99931,324399
99932,325015
99933,325035
99934,325044
99935,325056
99936,325079
99937,331541
99938,331559
99939,331625
99940,331635
99941,331641
99942,336536
99943,336542
99944,336552
99945,345179
99946,347841
99947,347899
99948,579802
99949,759762
99950,970321
99951,1019660
99952,1038867
99953,1179038
99954,1181343
99955,1250296
99956,1252843
99957,1284266
99958,1418787
99959,1489858
99960,1679098
99961,1939046
99962,1972718
99963,2060858
99964,2060860
99965,2127619
99966,2158993
99967,2191484
99968,2331066
99969,4530343
99970,4545872
99971,4585056
99972,85259
99973,321927
99974,321930
99975,321954
99976,322087
99977,322090
99978,322096
99979,322099
99980,322119
99981,322134
99982,322159
99983,330989
99984,334782
99985,336999
99986,345106
99987,347580
99988,347836
99989,879346
99990,887629
99991,1010253
99992,1052748
99993,1060120
99994,1074875
99995,1077191
99996,1224042
99997,1270393
99998,1270485
99999,1545115
100000,1595411
100001,1630470
100002,1717667
100003,1845669
100004,1847099
100005,2100688
100006,2100689
100007,2332889
100008,2425902
100009,4193066
100010,4250823
100011,4287897
100012,4338039
100013,4338060
100014,4373263
100015,4381394
100016,4392550
100017,4460763
100018,4521589
100019,9649993
100020,322201
100021,322210
100022,322245
100023,322341
100024,322406
100025,324196
100026,324200
100027,324333
100028,330886
100029,331367
100030,331398
100031,334378
100032,336634
100033,336677
100034,336745
100035,336762
100036,336773
100037,336821
100038,342406
100039,342475
100040,344881
100041,344885
100042,344930
100043,344951
100044,344968
100045,345070
100046,345172
100047,345221
100048,347686
100049,347727
100050,347776
100051,347880
100052,347936
100053,347940
100054,354139
100055,411207
100056,516074
100057,577443
100058,763338
100059,771086
100060,776828
100061,886445
100062,994166
100063,1242039
100064,1275033
100065,1275389
100066,1378596
100067,1453632
100068,1964748
100069,2050114
100070,2137179
100071,2380785
100072,4226170
100073,4440218
100074,4552277
100075,4585035
100076,4664838
100077,4664842
100078,322289
100079,322300
100080,322312
100081,322318
100082,325185
100083,325215
100084,325223
100085,327772
100086,334387
100087,334391
100088,354309
100089,356305
100090,356308
100091,507055
100092,507112
100093,513976
100094,513982
100095,514115
100096,577484
100097,640736
100098,759695
100099,776774
100100,802822
100101,805033
100102,919014
100103,996817
100104,1008521
100105,1035571
100106,1103455
100107,1194811
100108,1199783
100109,1230072
100110,1266826
100111,1301440
100112,1367101
100113,1430813
100114,1461577
100115,1560665
100116,1714202
100117,1888961
100118,2029023
100119,2080803
100120,2090334
100121,2139429
100122,2219865
100123,2349930
100124,2401379
100125,4196140
100126,4362723
100127,4473032
100128,4535824
100129,4545856
100130,4620084
100131,4626451
100132,4630159
100133,85321
100134,303577
100135,324966
100136,325047
100137,325083
100138,325100
100139,325138
100140,325154
100141,327082
100142,328002
100143,328060
100144,328073
100145,328085
100146,331466
100147,336551
100148,336611
100149,336686
100150,336722
100151,336733
100152,336747
100153,336764
100154,336784
100155,336808
100156,336868
100157,336876
100158,336956
100159,339622
100160,339679
100161,342564
100162,344941
100163,344957
100164,344964
100165,344990
100166,345074
100167,347737
100168,353547
100169,394124
100170,577458
100171,577472
100172,577924
100173,644545
100174,764181
100175,803573
100176,989748
100177,1000476
100178,1000478
100179,1029304
100180,1036935
100181,1068269
100182,1176528
100183,1252115
100184,1277078
100185,1285925
100186,1381257
100187,1389870
100188,1430812
100189,1630253
100190,1847200
100191,1964747
100192,2000192
100193,2039293
100194,2182652
100195,4303303
100196,4416245
100197,4462746
100198,4470567
100199,4532210
100200,9670143
100201,9685663
100202,333606
100203,333645
100204,333743
100205,333836
100206,333865
100207,333878
100208,334053
100209,334146
100210,334170
100211,334257
100212,334269
100213,334408
100214,334771
100215,334800
100216,353592
100217,353642
100218,353650
100219,353656
100220,353672
100221,353695
100222,353711
100223,353740
100224,353750
100225,354003
100226,354049
100227,354078
100228,409432
100229,409645
100230,410988
100231,410993
100232,463842
100233,516177
100234,516196
100235,516283
100236,516293
100237,579857
100238,721062
100239,765103
100240,765905
100242,819870
100244,920463
100245,929789
100246,930044
100247,1008866
100248,1033899
100249,1036967
100250,1062676
100251,1222970
100252,1241610
100254,1255660
100255,1255663
100256,1272062
100257,1274363
100258,1338126
100259,1405553
100260,1445039
100261,1445042
100262,1527324
100263,1537571
100264,1599247
100265,1729849
100266,1802936
100267,1831994
100268,2125041
100269,2127617
100270,2134937
100271,2146235
100272,2212947
100273,2212951
100274,2333718
100275,4181552
100276,4211862
100277,4328174
100278,4354197
100279,4379370
100280,4406073
100281,9560546
100282,59441
100284,322345
100285,322352
100286,322361
100287,322387
100288,322393
100289,324328
100290,324383
100291,324390
100292,324413
100293,324430
100294,324452
100295,324756
100296,324817
100297,324852
100298,324856
100299,324866
100300,324889
100301,324904
100302,325098
100303,325129
100304,325134
100305,325141
100306,325152
100307,330558
100308,330614
100309,330649
100310,330654
100311,330664
100312,330695
100313,330705
100314,330711
100315,330720
100316,330742
100317,330754
100318,353995
100319,354007
100320,354039
100321,354045
100322,354059
100323,354072
100324,354132
100325,354133
100326,354149
100327,354172
100328,409555
100329,640368
100330,642824
100331,642831
100332,646543
100333,646731
100334,765094
100335,765606
100336,776401
100337,977673
100338,989426
100339,1054431
100340,1062133
100341,1088326
100342,1148596
100343,1194813
100344,1248559
100345,1255248
100346,1269048
100347,1508866
100348,1646703
100349,1650337
100350,1668795
100351,1722100
100352,1848688
100353,1927394
100354,1952779
100355,1985603
100356,2112472
100357,2219912
100358,2295345
100359,2299789
100360,4131241
100361,4454559
100362,135943
100363,322131
100364,322179
100365,322189
100366,322319
100367,322360
100368,322398
100369,324605
100370,324650
100371,324706
100372,324755
100373,324783
100374,324812
100375,324911
100376,324915
100377,324948
100378,325108
100379,331207
100380,339696
100381,339733
100382,339743
100383,342258
100384,342337
100385,342378
100386,342402
100387,342413
100388,342483
100389,342516
100390,342561
100391,342566
100392,345223
100393,345226
100394,409420
100395,514402
100396,514408
100397,640180
100398,702075
100399,702085
100400,759700
100401,800922
100402,997464
100403,1029866
100404,1070746
100405,1143973
100406,1245076
100407,1274367
100408,1275034
100409,1328362
100410,1388435
100411,1532276
100412,1540174
100413,1599336
100414,1675960
100415,1712199
100416,1783641
100417,2066440
100418,2134939
100419,2139442
100420,2399796
100421,2461972
100422,2468059
100423,2470678
100424,4297462
100425,4483338
100426,4552115
100427,4626394
100428,4689606
100429,4690330
100430,322158
100431,322197
100432,322221
100433,322244
100434,322269
100435,322285
100436,324279
100437,324341
100438,324364
100439,324384
100440,324460
100441,324477
100442,324521
100443,331197
100444,339700
100445,339714
100446,344960
100447,344982
100448,344988
100449,345001
100450,345065
100451,345115
100452,345129
100453,345143
100454,345167
100455,345232
100456,354124
100457,354230
100458,409539
100459,577247
100460,577286
100461,640024
100462,765591
100463,802809
100464,805034
100465,865759
100466,891540
100467,924101
100468,929783
100469,1013929
100470,1025813
100471,1099645
100472,1221268
100473,1221519
100474,1249857
100475,1271098
100476,1274360
100477,1301713
100478,1340073
100479,1345526
100480,1373032
100481,1378599
100482,1470358
100483,1712200
100484,1820944
100485,1847790
100486,1881853
100487,1925086
100488,1994873
100489,2031685
100490,2096327
100491,2134922
100492,2146038
100493,2153965
100494,2180752
100495,2302751
100496,2312650
100497,2343318
100498,2347430
100499,2448676
100500,2499572
100501,4356919
100502,4367985
100503,4369660
100504,4470556
100505,4570913
100506,4588929
100507,4619933
100508,4626485
100509,9623545
100510,9705217
100511,327377
100512,328200
100513,328229
100514,330450
100515,330491
100516,330501
100517,330532
100518,330545
100519,330597
100520,330677
100521,330690
100522,330704
100524,330763
100525,336584
100526,347665
100527,347682
100528,576721
100529,579809
100530,579838
100531,641195
100532,641304
100533,777806
100534,795200
100535,920426
100536,991870
100537,1051439
100538,1062189
100539,1068142
100540,1071938
100541,1206246
100542,1213953
100543,1253484
100544,1256819
100545,1261619
100546,1275638
100547,1293093
100548,1294286
100549,1308191
100550,1386950
100551,1437276
100552,1470361
100553,1508861
100554,1525750
100555,1557909
100556,1592720
100557,1633795
100558,1748638
100559,1776153
100560,1867338
100561,1878432
100562,1881854
100563,1881857
100564,1897280
100565,1923856
100566,2066435
100567,2090335
100568,2121032
100569,2198831
100570,2233864
100571,4254091
100572,4311151
100573,4525349
100574,4579142
100575,324988
100576,325007
100577,325043
100578,325107
100579,325137
100580,327088
100581,327118
100582,327186
100583,334615
100584,334645
100585,336676
100586,336693
100587,336770
100588,336778
100589,336779
100590,336791
100591,336882
100592,336982
100593,337055
100594,347734
100595,347792
100596,347879
100597,347885
100598,347906
100599,347911
100600,347978
100601,348020
100602,350440
100603,350476
100604,350481
100605,409770
100606,490943
100607,639257
100608,641353
100609,642620
100610,643451
100611,645923
100612,645937
100613,645989
100614,646109
100615,992012
100616,992480
100617,1057416
100618,1063951
100619,1130674
100620,1140254
100621,1192844
100622,1230453
100623,1241052
100624,1244001
100625,1280384
100626,1292574
100627,1306785
100628,1328364
100629,1579069
100630,1656966
100631,1671819
100632,1807059
100633,1903480
100634,2107861
100635,2188006
100636,2322954
100637,2387053
100638,4111109
100639,4256793
100640,4259283
100641,4537839
100642,4615197
100643,19286
100644,24114
100645,330904
100646,330915
100647,330935
100649,333753
100650,333882
100651,333888
100652,333946
100653,333964
100654,333971
100655,334076
100656,334098
100657,334163
100658,334199
100659,334369
100660,334397
100661,334413
100662,334414
100663,334505
100664,334573
100665,334596
100666,347930
100667,350425
100668,353542
100669,415500
100670,418716
100671,499621
100672,579751
100673,672544
100674,672609
100675,690515
100676,712449
100677,792042
100678,983148
100679,1013157
100680,1272861
100681,1273294
100682,1275641
100683,1338131
100684,1440942
100685,1449443
100686,1599230
100687,1613999
100688,1695693
100689,1704446
100690,1918360
100691,2046959
100692,2063047
100693,2107863
100694,2107865
100695,4196202
100696,4196207
100697,4256809
100698,4338045
100699,4342840
100700,4463811
100701,4463833
100702,4508423
100703,4508453
100704,4615189
100705,4664858
100706,4666024
100707,4667312
100708,4686730
100709,9551947
100710,9552959
100711,19303
100712,331603
100713,331745
100714,333640
100715,333654
100716,333730
100717,333909
100718,334119
100719,334209
100720,334225
100721,334271
100722,334277
100723,334485
100724,334491
100725,334492
100726,334504
100727,334510
100728,334516
100729,334525
100730,334548
100731,334575
100732,334593
100733,334600
100734,336612
100735,336627
100736,347858
100737,347864
100738,347968
100739,353729
100740,499426
100741,499507
100742,512620
100743,641507
100744,648890
100745,648962
100746,690504
100747,764120
100748,795177
100749,885914
100750,886451
100751,1009888
100752,1047661
100753,1047666
100754,1142447
100755,1172265
100756,1206247
100757,1211959
100758,1282996
100759,1386951
100760,1428301
100761,1463305
100762,1464978
100763,1580103
100764,1688085
100765,1688086
100766,1767759
100767,1819593
100768,1879901
100769,1879902
100770,1906215
100771,1907567
100772,1976925
100773,2067160
100774,2078489
100775,2248826
100776,2271406
100777,4211925
100778,4407521
100779,4516953
100780,4523452
100781,4579023
100782,4584989
100783,4612417
100784,4615087
100785,4666029
100786,4667318
100787,324423
100788,324799
100789,324805
100790,324820
100791,324926
100792,324939
100793,324943
100794,325142
100795,325196
100796,325218
100797,325236
100798,327081
100799,327134
100800,327182
100801,327228
100802,327247
100803,330999
100804,331032
100805,331043
100806,331121
100807,331141
100808,331150
100809,331186
100810,331220
100811,331232
100812,331250
100813,333751
100814,333757
100815,333767
100816,333779
100817,334234
100818,334253
100819,344874
100820,344923
100821,350876
100822,353847
100823,576872
100824,579960
100825,639620
100826,762670
100827,765773
100828,776385
100829,791550
100830,802802
100831,805051
100832,898850
100833,917726
100834,983820
100835,995033
100836,1022643
100837,1203226
100838,1208955
100839,1211967
100840,1238354
100841,1266016
100842,1285490
100843,1587954
100844,1689410
100845,1748279
100846,1841460
100847,1967955
100848,2049648
100849,2088455
100850,4615103
100851,119689
100852,333801
100853,333804
100854,333831
100855,333847
100856,333859
100857,333872
100858,333886
100859,333903
100860,333973
100861,334024
100862,334284
100863,334344
100864,334355
100865,334570
100866,336563
100867,337191
100868,337198
100869,344938
100870,347810
100871,362469
100872,414981
100873,414986
100874,415107
100875,415338
100876,420137
100877,504029
100878,576960
100879,577504
100880,907259
100881,920461
100882,923921
100883,993101
100884,993105
100885,993118
100886,1031162
100887,1095245
100888,1130827
100889,1262017
100890,1286466
100891,1350694
100892,1406417
100893,1524658
100894,1532265
100895,1571103
100896,1575495
100897,1589386
100898,1609964
100899,1671387
100900,1699335
100901,1722093
100902,1816516
100903,1967951
100904,1967952
100905,1970096
100906,2039351
100907,2039352
100908,2127628
100909,2129584
100910,2226981
100911,2226986
100912,2233865
100913,2306276
100914,2328626
100915,2378418
100916,2458585
100917,4131252
100918,4180701
100919,4370476
100920,4597489
100921,4643872
100922,9690980
100923,324501
100924,324508
100925,324541
100926,324588
100927,324613
100928,324685
100929,324696
100930,324718
100931,324732
100932,324749
100933,324761
100934,324780
100935,325249
100936,325299
100937,325310
100938,325314
100939,325318
100940,325328
100941,327095
100942,327103
100943,334598
100944,334611
100945,334621
100946,334651
100947,344850
100948,350650
100949,350686
100950,415104
100951,576981
100952,577083
100953,646303
100954,689447
100955,689734
100956,694480
100957,765792
100958,776390
100959,885911
100960,956251
100961,979652
100962,993771
100963,1047769
100964,1051795
100965,1051797
100966,1088255
100967,1091132
100968,1099634
100969,1149900
100970,1150523
100971,1203021
100972,1307828
100973,1391227
100974,1393896
100975,1410106
100976,1462440
100977,1480159
100978,1484920
100979,1692124
100980,1818417
100981,1841433
100982,1996472
100983,2108371
100984,2153799
100985,2154218
100986,2368591
100987,2370386
100988,2484379
100989,4378252
100990,4401858
100991,185520
100992,327385
100993,327391
100994,327402
100995,327482
100996,327499
100997,327608
100998,330460
100999,330465
101000,330511
101001,330516
101002,330987
101003,331023
101004,331162
101005,331225
101006,331660
101007,331667
101008,331681
101009,331687
101010,331694
101011,331701
101012,331716
101013,331722
101014,333989
101015,336615
101016,342424
101017,347798
101018,350863
101019,350867
101020,350885
101021,350922
101022,354008
101023,415425
101024,463947
101025,504273
101026,514724
101027,672734
101028,672747
101029,689082
101030,753721
101031,776806
101032,805286
101033,874507
101034,924090
101035,997676
101036,1098095
101037,1400726
101038,1482223
101039,1517302
101040,1608706
101041,1625504
101042,1630357
101043,1690870
101044,1913001
101045,1913508
101046,2000195
101047,2090329
101048,2096314
101049,2226984
101050,2305931
101051,2343941
101052,2377159
101053,2430300
101054,2432214
101055,4358235
101056,4489355
101057,4557101
101058,4614132
101059,4618044
101060,9746305
101061,327405
101062,327414
101063,334348
101064,334384
101065,334398
101066,334459
101067,334486
101068,334560
101069,334595
101070,334714
101071,336574
101072,336625
101073,337186
101074,337225
101075,337239
101076,342036
101077,342102
101078,342105
101079,342124
101080,342205
101081,342371
101082,347871
101083,347926
101084,347980
101085,350393
101086,350422
101087,350427
101088,350443
101089,350449
101090,350455
101091,350475
101092,350551
101093,350597
101094,415387
101095,579934
101096,646049
101097,647572
101098,688948
101099,689059
101100,689069
101101,721235
101102,758505
101103,788431
101104,865707
101105,874493
101106,889551
101107,889558
101108,923982
101109,983904
101110,989443
101111,1002121
101112,1004616
101113,1060125
101114,1068350
101115,1098074
101116,1208958
101117,1250086
101118,1365848
101119,1391215
101120,1517285
101121,1517353
101122,1517356
101123,1537503
101124,1570231
101125,1587953
101126,1712202
101127,1966113
101128,2067157
101129,2155519
101130,4180724
101131,4460752
101132,4471299
101133,4597559
101134,9747304
101135,41272
101136,324464
101137,334547
101138,334569
101139,334590
101140,334649
101141,334764
101142,336567
101143,336585
101144,347831
101145,347833
101146,347992
101147,348003
101148,350412
101149,415316
101150,579892
101151,579942
101152,672531
101153,694583
101155,712563
101156,753626
101157,830532
101158,977629
101159,985559
101160,990237
101161,1031662
101162,1058054
101163,1156716
101164,1214853
101165,1267549
101166,1272599
101167,1410094
101168,1448735
101169,1537501
101170,1699346
101171,1712205
101172,1713241
101173,1768686
101174,2107857
101175,2175659
101176,2280987
101177,2295351
101178,2373150
101179,2380232
101180,2425938
101181,2471359
101182,2471578
101183,2481993
101184,4132055
101185,4256787
101186,4318638
101187,4323239
101188,4350158
101189,4365804
101190,4373272
101191,4388450
101192,4393907
101193,4406081
101194,4407513
101195,4427319
101196,4449009
101197,4454515
101198,4462744
101199,4483317
101200,4486071
101201,4493922
101202,4535836
101203,4563422
101204,4595971
101205,4643839
101206,4671530
101207,327159
101208,327279
101209,327296
101210,327333
101211,331762
101212,333644
101213,333655
101214,333659
101215,333926
101216,333959
101217,334377
101218,334385
101219,334412
101220,334448
101221,334496
101222,334503
101223,334541
101224,334551
101225,334563
101226,334574
101227,344947
101228,344979
101229,350736
101230,350755
101231,350805
101232,415207
101233,577125
101234,577177
101235,642184
101236,672464
101237,672475
101238,672491
101239,672644
101240,689240
101241,785100
101242,923923
101243,997232
101244,1005215
101245,1031173
101246,1092511
101247,1189464
101248,1203225
101249,1228093
101250,1267343
101251,1320702
101252,1344448
101253,1345524
101254,1359074
101255,1519853
101256,1532848
101257,1688092
101258,1692134
101259,1783605
101260,1907568
101261,1967954
101262,2000194
101263,2049652
101264,2089347
101265,2097360
101266,2141009
101267,2158768
101268,2272603
101269,2313128
101270,4350582
101271,4508501
101272,65879
101273,275841
101274,278240
101275,278262
101276,278307
101277,278428
101278,278445
101279,278517
101280,278536
101281,278554
101282,278683
101283,278939
101284,278956
101285,279002
101286,279091
101287,279152
101288,279178
101289,279188
101290,296778
101291,296794
101292,296809
101293,296849
101294,296866
101295,296972
101296,297509
101297,344956
101298,345052
101299,345218
101300,345236
101301,345252
101302,456562
101303,456590
101304,456599
101305,462641
101306,463957
101307,490856
101308,490861
101309,639867
101310,647341
101311,663582
101312,689703
101313,690047
101314,701995
101315,1119164
101316,1124831
101317,1135260
101318,1143040
101319,1173005
101320,1270724
101321,1270729
101322,1280263
101323,1448732
101324,1449021
101325,1482149
101326,1517352
101327,1540172
101328,1688094
101329,1695688
101330,1861021
101331,2018271
101332,2086031
101333,2130636
101334,2130657
101335,2155080
101336,2212956
101337,2272608
101338,2317507
101339,2353770
101340,4579062
101341,9484206
101342,336916
101343,336920
101344,336937
101345,336941
101346,336950
101347,336966
101348,336996
101349,337218
101350,337243
101351,344921
101352,345131
101353,413574
101354,413609
101355,413617
101356,413633
101357,498594
101358,498687
101359,498767
101360,498785
101361,519000
101362,519012
101363,646175
101364,672908
101365,689999
101366,690032
101367,690089
101368,712264
101369,923960
101370,923963
101371,1073227
101372,1082129
101373,1135606
101374,1138311
101375,1138496
101376,1156703
101377,1158762
101378,1169832
101379,1208959
101380,1208960
101381,1263775
101382,1270682
101383,1411893
101384,1413919
101385,1440939
101386,1448730
101387,1448742
101388,1581556
101389,1627498
101390,1686873
101391,1732002
101392,1756230
101393,1817559
101394,1844502
101395,1924722
101396,1961051
101397,1966117
101398,2022011
101399,2022017
101400,2069771
101401,2129585
101402,2153875
101403,2191485
101404,2328514
101405,2388859
101406,2391673
101407,2441721
101408,2478031
101409,2478116
101410,2488509
101411,2492576
101412,4131837
101413,4166404
101414,4362724
101415,4385260
101416,4407319
101417,4432729
101418,4489643
101419,4626639
101420,4683661
101421,9684119
101422,145323
101423,334256
101424,334266
101425,334729
101426,334766
101427,334775
101428,334786
101429,336624
101430,337100
101431,344877
101432,344902
101433,345140
101434,419843
101435,419847
101436,419883
101437,498920
101438,498971
101439,499029
101440,499042
101441,499052
101442,519462
101443,646194
101444,647824
101445,672903
101446,790996
101447,812514
101448,917723
101449,1098164
101450,1149907
101451,1213894
101452,1245085
101453,1269498
101454,1269499
101455,1270337
101456,1288501
101457,1291719
101458,1336679
101459,1524660
101460,1630435
101461,1755654
101462,1879897
101463,1894680
101464,1930761
101465,1930762
101466,2107859
101467,2130060
101468,2139421
101469,2254918
101470,2312878
101471,2346433
101472,2421632
101473,2425347
101474,2441682
101475,2452033
101476,2454219
101477,2481980
101478,4131842
101479,4131864
101480,4189108
101481,4206419
101482,4227358
101483,4285319
101484,4358058
101485,4373287
101486,4373290
101487,4435855
101488,4452015
101489,4525369
101490,4525374
101491,4552306
101492,4552310
101493,4565304
101494,4568127
101495,4568131
101496,4568179
101497,4568194
101498,4568199
101499,4568205
101500,4568251
101501,4568267
101502,4568272
101503,4568329
101504,4568563
101505,4588943
101506,4597527
101507,4597538
101508,4597662
101509,4612451
101510,4619946
101511,4619950
101512,4619954
101513,4619976
101514,4619984
101515,4679486
101516,344862
101517,344904
101518,344917
101519,344932
101520,344940
101521,344962
101522,344973
101523,344976
101524,344980
101525,344984
101526,344993
101527,344998
101528,413675
101529,645909
101530,647832
101531,672744
101532,689213
101533,694696
101534,874491
101535,977621
101536,996365
101537,997111
101538,1000136
101539,1057777
101540,1112237
101541,1149908
101542,1169824
101543,1170394
101544,1192850
101545,1202891
101546,1222091
101547,1245082
101548,1245887
101549,1265958
101550,1266035
101551,1270293
101552,1280772
101553,1285894
101554,1357396
101555,1870676
101556,1871373
101557,1871376
101558,1956482
101559,1976128
101560,2034467
101561,2069772
101562,2083502
101563,2107858
101564,2130653
101565,2235504
101566,2280989
101567,2290376
101568,2435911
101569,2457348
101570,2492765
101571,2494706
101572,4196192
101573,4198672
101574,4313227
101575,4323235
101576,4347231
101577,4407320
101578,4545345
101579,4563568
101580,4568186
101581,9635514
101582,119686
101583,498934
101584,1285898
101585,1288262
101586,1289365
101587,1445043
101588,1445047
101589,1445049
101590,1453088
101591,1453099
101592,1460936
101593,1518022
101594,1524637
101595,1569743
101596,1575492
101597,1579273
101598,1601106
101599,1606735
101600,1611741
101601,1622867
101602,1640796
101603,1675957
101604,1686852
101605,1690877
101606,1703355
101607,1740244
101608,1768678
101609,1818413
101610,1847251
101611,1899689
101612,1909274
101613,1927774
101614,1944735
101615,2006180
101616,2049654
101617,2065275
101618,2074143
101619,2100679
101620,2233860
101621,2268103
101622,2271668
101623,2368340
101624,2446960
101625,2452087
101626,2460179
101627,4131875
101628,4256836
101629,4299258
101630,4311052
101631,4328875
101632,4346670
101633,4353157
101634,4367993
101635,4398777
101636,4400900
101637,4421178
101638,4424364
101639,4431300
101640,4438835
101641,4451991
101642,4451998
101643,4470558
101644,4489602
101645,4489656
101646,4535834
101647,4541501
101648,4563377
101649,4568167
101650,4585028
101651,4597533
101652,4664861
101653,353602
101654,353631
101655,353641
101656,353687
101657,353706
101658,421585
101659,421591
101660,421733
101661,421773
101662,421778
101663,423318
101664,498050
101665,498059
101666,498078
101667,498091
101668,498178
101669,498213
101670,498224
101671,498241
101672,498258
101673,498269
101674,498286
101675,647749
101676,647782
101677,647871
101678,647885
101679,649191
101680,650484
101681,779666
101682,779719
101683,786193
101684,812724
101685,821968
101686,866866
101687,892041
101688,983668
101689,1068221
101690,1079832
101691,1096162
101692,1150507
101693,1178486
101694,1178490
101695,1178491
101696,1225800
101697,1250691
101698,1293537
101699,1297936
101700,1299635
101701,1357117
101702,1365854
101703,1386926
101704,1386948
101705,1404076
101706,1467488
101707,1525747
101708,1569683
101709,1601405
101710,1601406
101711,1746186
101712,1768600
